ITMS_CD_NBR,STCK_KOR_NM,DMD_FRCS_START_DT,DMD_FRCS_END_DT,SBSC_START_DT,SBSC_CLSG_DT,PYM_DT,DRBC_DT,STCK_LSTN_DT,LWEN_SCDL_PBOF_AMT,TPPO_SCDL_PBOF_AMT,CNFM_PBOF_AMT,PBOF_STCK_CNT,SBSC_RVLR_RT,RPRS_SPIC_COM_NM,JOINT_SPIC_COM_NM,RBPE_COM_NM,FSS_RCIP_NBR,STCK_FACE_AMT,AISS_GNRL_STCK_CNT,AISS_PRTY_STCK_CNT,NMN_RRT_PROXY_INST_NM,DMD_FRCS_RVLR_RT,OBLG_DFPN_APLCT_RATE
226350,아이엠텍,20160120,20160121,20160126,20160127,20160129,20160129,20160203,"6,500",0,"7,500","4,300,000",0,미래에셋,,한화,,500,"13,958,750",0,,0,0
254120,아이비케이에스제5호기업인수목적,20161117,20161118,20161122,20161123,20161125,20161125,20161202,"2,000",0,"2,000","4,000,000",0,IBK투자증권,,,,100,"500,000",0,,0,0
241520,디에스씨인베스트먼트,20161205,20161206,20161208,20161209,20161213,20161213,20161219,"2,500",0,"1,700","4,368,932",0,키움,,,,500,"13,000,000",0,,0,0
232330,에스케이제3호기업인수목적,20161031,20161101,20161107,20161108,20161110,20161110,20161116,"2,000",0,"2,000","3,300,000",0,SK,,,,100,"300,000",0,,0,0
900300,오가닉티코스메틱스홀딩스컴퍼니리미티드,20161020,20161021,20161026,20161027,20161031,20161031,20161104,"3,200",0,"4,000","14,300,000",0,유진증권,,,,0,"42,000,000",0,,0,0
063760,이엘피,20170323,20170324,20170328,20170329,20170331,20170331,20170406,"17,000",0,"20,000","800,000",0,NH투자,,,,500,0,0,,0,0
091990,셀트리온헬스케어,20170713,20170714,20170719,20170720,20170724,20170724,20170728,"32,500",0,"41,000","24,604,000",0,미래에셋,UBS,"맥쿼리,신한,한화",,"1,000","112,084,120",0,,0,0
101530,해태제과식품,20160421,20160422,20160427,20160428,20160502,20160502,20160511,"12,300",0,"15,100","5,830,000",0,"NH투자,삼성",,,,500,"15,504,900","8,319,654",,0,0
144510,녹십자랩셀,20160608,20160609,20160615,20160616,20160620,20160620,20160623,"13,600",0,"18,500","2,000,000",0,하나금융투자,케이프투자,,,500,0,0,,0,0
016740,두올,20160713,20160714,20160719,20160720,20160722,20160722,20160729,"7,500",0,"8,500","7,300,000",0,미래에셋,,현대차증권,,"2,500","14,835,500","480,486",,0,0
239340,미래에셋제5호스팩,20160525,20160526,20160530,20160531,20160602,20160602,20160609,"2,000",0,"2,000","4,500,000",0,미래에셋,,,,100,0,0,,0,0
208860,엔지스테크널러지,20160713,20160714,20160719,20160720,20160722,20160722,20160728,"8,900",0,"10,000",0,0,교보,케이프투자,,,0,0,0,,0,0
108790,인터파크INT,,,20140123,20140124,20140128,20140128,20140206,"5,700",0,"7,700","6,807,073",0,미래에셋,,,,500,"27,030,190",0,,0,0
053300,한국정보인증,,,20140121,20140122,20140124,20140124,20140204,"1,600",0,"1,800","5,400,000",0,KB증권,,,,500,"21,565,000",0,,0,0
192410,감마누,,,20140804,20140805,20140807,20140807,20140814,"10,000",0,"11,000","360,000",0,한국투자,,,,500,"2,036,000",0,,0,0
203650,신한제2호기업인수목적,,,20140929,20140930,20141002,20141002,20141013,"2,000",0,"2,000","5,000,000",0,신한,,,,100,"500,000",0,,0,0
143540,영우디에스피,,,20141016,20141017,20141021,20141021,20141029,"8,000",0,"5,000","1,300,000",0,키움,,,,500,"3,267,182","978,766",,0,0
191420,테고사이언스,,,20141028,20141029,20141031,20141031,20141106,"10,500",0,"13,500","532,699",0,NH투자,,,,500,"3,011,320",0,,0,0
200230,텔콘,,,20141113,20141114,20141118,20141118,20141124,"12,500",0,"14,500","1,400,000",0,대신,,,,500,"4,080,000",0,,0,0
225440,이베스트기업인수목적3호,20151001,20151002,20151007,20151008,20151013,20151013,20151019,"2,000","2,000","2,000","4,000,000",0,이베스트투자,,,,0,0,0,,0,0
118990,모트렉스주식회사,20170720,20170721,20170727,20170728,20170731,20170731,20170804,"31,200",0,"38,300","1,800,000",0,미래에셋,,현대차증권,,500,"3,777,732","190,000",,0,0
376300,디어유,20211025,20211026,20211101,20211102,20211104,20211104,20211110,"18,000","24,000","26,000","3,300,000","1,598",한국투자,,,20211108000316,500,"16,812,769",0,국민은행,0,0
950140,잉글우드랩,20160926,20160927,20161004,20161005,20161007,20161007,20161014,"5,700","6,700","6,000","4,200,000",71,하나금융투자,,,20161010000589,0,"12,956,154",0,한국예탁결제원,0,0
334970,프레스티지바이오로직스,20210223,20210224,20210302,20210303,20210305,20210305,20210311,"8,700","12,400","12,400","7,350,000",126,미래에셋,유안타,,20210226005985,500,"35,421,270",0,국민은행,0,0
302440,에스케이바이오사이언스,20210304,20210305,20210309,20210310,20210312,20210312,20210318,"49,000","65,000","65,000","22,950,000",335,NH투자,"한국투자,미래에셋","SK,삼성,하나금융투자",20210308000389,500,"61,200,000",0,하나은행,0,0
357580,아모센스,20210610,20210611,20210615,20210616,20210618,20210618,20210625,"12,400","15,200","12,400","2,779,858",27,신한,,,20210614000251,500,"8,895,545",0,국민은행,0,0
089590,제주항공,20151021,20151022,20151028,20151029,20151102,20151102,20151106,"23,000",0,"30,000","5,500,000",0,NH투자,,"대신,IBK투자증권,삼성,유진증권",,"5,000","22,406,758",0,,0,0
230240,하나금융7호기업인수목적,20151130,20151201,20151207,20151208,20151210,20151210,20151216,"2,000","2,000","2,000","7,000,000",0,하나금융투자,,,,100,"1,000,000",0,,0,0
214320,이노션,20150701,20150702,20150708,20150709,20150713,20150713,20150717,"64,000",0,"68,000","5,001,000",0,NH투자,"미래에셋,도이치증권,씨티그룹","현대차증권,한국투자,신한,하나금융투자",,500,"18,000,000",0,,0,0
214430,아이쓰리시스템,20150714,20150715,20150720,20150721,20150723,20150723,20150730,"28,500","31,500","36,000","500,000",0,키움,,,,500,"2,802,400",0,,0,0
219860,한화에이스기업인수목적2호,20150702,20150703,20150709,20150710,20150714,20150714,20150720,"2,000",0,"2,000","6,625,000",0,한화,,,,100,"498,000",0,,0,0
155960,지디,,,20130131,20130201,20130205,20130205,20130213,"14,500",0,"18,000","2,400,000",0,미래에셋,,,,500,"9,534,061",0,,0,0
131400,액트,,,20101215,20101216,20101220,20101220,20101227,"2,400",0,"2,700","4,000,000",0,한국투자,,,,500,"12,000,000",0,,0,0
900270,헝셩그룹,20160803,20160804,20160808,20160809,20160811,20160811,20160818,"3,400",0,0,"20,000,000",0,신한,,,,0,0,0,,0,0
201490,미투온,20160920,20160921,20160926,20160927,20160929,20160929,20161010,"3,800",0,"3,800","7,160,708",0,미래에셋,,,,500,0,0,,0,0
207760,동부제2호기업인수목,,,20141202,20141203,20141205,20141205,20141212,"2,000",0,"2,000","5,000,000",0,DB금융투자,,,,100,"500,000",0,,0,0
204630,현대드림투게더제2호기업인수목적,,,20141217,20141218,20141222,20141222,20141229,"2,000",0,"2,000","6,500,000",0,KB증권,,,,100,0,0,,0,0
208350,케이비제5호기업인수목적,,,20141215,20141216,20141218,20141218,20141224,"2,000",0,"2,000","5,000,000",0,KB증권,,,,100,"220,000",0,,0,0
124500,아이티센,,,20141215,20141216,20141217,20141217,20141223,"7,000",0,"7,500","1,000,000",0,IBK투자증권,,,,500,"3,261,520",0,,0,0
087600,픽셀플러스,,,20150602,20150603,20150605,20150605,20150612,"33,000",0,"30,000","800,000",0,한국투자,,,,500,0,0,,0,0
214390,경보제약,,,20150618,20150619,20150623,20150623,20150629,"13,000",0,"15,000","9,562,750",0,NH투자,,,,500,0,0,,0,0
094170,동운아나텍,,,20150622,20150623,20150625,20150625,20150630,"10,000",0,"10,000","500,000",0,키움,,,,500,"5,062,000","300,000",,0,0
372910,한컴라이프케어,20210729,20210730,20210805,20210806,20210810,20210810,20210817,"10,700","13,700","13,700","8,302,321",110,미래에셋,,,20210803000127,200,"24,906,966",0,국민은행,0,0
900140,코라오홀딩스,,,20101118,20101119,20101123,20101123,20101130,"3,800",0,"4,800","11,732,720",0,IBK투자증권,,,,0,"32,533,640",0,,0,0
033830,대구방송,,,20101118,20101119,20101123,20101123,20101129,"7,500",0,"7,500","1,000,000",0,부국,,,,"5,000","9,000,000",0,,0,0
033170,시그네틱스,,,20101116,20101117,20101119,20101119,20101126,"2,300",0,"2,600","14,048,832",0,미래에셋,,,,500,"75,148,563","12,500,000",,0,0
007820,신흥기계,,,20111027,20111028,20111101,20111101,20111108,"7,000",0,"8,500","1,576,000",0,한국투자,,,,500,"5,400,000",0,,0,0
101240,씨큐브,,,20111027,20111028,20111101,20111101,20111108,"4,200",0,"5,750","958,388",0,대신,,,,500,"4,541,612",0,,0,0
089530,아이테스트,,,20111102,20111103,20111107,20111107,20111111,"2,000",0,"2,400","10,000,000",0,미래에셋,,,,500,"36,330,294",0,,0,0
089030,테크윙,,,20111101,20111102,20111104,20111104,20111110,"18,000",0,"23,000","650,000",0,한국투자,,,,500,"4,121,040","727,280",,0,0
121800,티브이로직,,,20111122,20111123,20111125,20111125,20111201,"10,000",0,"12,000","1,050,000",0,한국투자,,,,500,"4,200,000",0,,0,0
136510,쎄미시스코,,,20111109,20111110,20111114,20111114,20111118,"7,000",0,"9,500","961,800",0,HI증권,,,,500,"2,638,200",0,,0,0
123570,이엠넷,,,20111117,20111118,20111122,20111122,20111125,"5,800",0,"6,400","1,500,000",0,KB증권,,,,500,"4,000,000",0,,0,0
122870,YG엔터테인먼트,,,20111114,20111115,20111117,20111117,20111123,"22,100",0,"34,000","1,246,539",0,미래에셋,,,,500,"3,739,618",0,,0,0
139670,넥스트리밍,,,20111122,20111123,20111125,20111125,20111202,"5,000",0,"6,000","662,600",0,신한,,,,500,"5,962,951",0,,0,0
123260,사파이어테크놀로지,,,20111123,20111124,20111128,20111128,20111205,"55,000",0,"65,000","810,000",0,한국투자,,,,500,"5,185,369",0,,0,0
138070,신진에스엠,,,20111117,20111118,20111122,20111122,20111128,"12,500",0,"15,000","900,000",0,한화,,,,500,"3,600,000",0,,0,0
112240,에스에프씨,,,20111121,20111122,20111124,20111124,20111130,"13,500",0,"14,000","1,632,900",0,NH투자,,,,500,"4,799,721","98,979",,0,0
100660,서암기계공업,,,20111207,20111208,20111212,20111212,20111219,"3,200",0,"3,800","3,150,000",0,한국투자,,,,500,"9,450,000",0,,0,0
115480,씨유메디칼시스템,20111129,20111130,20111206,20111207,20111209,20111209,20111215,"10,000","11,500","12,000","800,000",0,KB증권,,,,500,"3,980,806","1,033,320",,0,0
104480,티케이케미칼,,,20110414,20110415,20110419,20110419,20110426,"4,500",0,"5,000","39,600,000",0,NH투자,,,,500,"80,000,000",0,,0,0
121440,골프존,,,20110511,20110512,20110516,20110516,20110520,"65,000",0,"85,000","2,000,000",0,한국투자,,,,500,"10,283,023",0,,0,0
377220,프롬바이오,20210909,20210910,20210914,20210915,20210917,20210917,20210928,"21,500","24,500","18,000","2,400,000",48,NH투자,,,20210913000112,100,"11,875,000",0,국민은행,0,0
196700,웹스,20150805,20150806,20150812,20150813,20150817,20150817,20150824,"6,500",0,"7,200","1,600,000",0,한국투자,,,,500,"4,606,000","480,000",,0,0
222420,미래에셋제4호기업인수목적,20150724,20150724,20150728,20150729,20150731,20150731,20150806,"2,000",0,"2,000","3,050,000",0,미래에셋,,,,100,0,0,,0,0
079550,엘아이지넥스원,20150917,20150918,20150922,20150923,20150925,20150925,20151002,"66,000",0,"76,000","6,900,000",0,NH투자,한국투자,"하나금융투자,대신,KB증권,DB금융투자,미래에셋,케이프투자",,"5,000","20,000,000",0,,0,0
187270,신화콘텍,,,20140730,20140731,20140804,20140804,20140808,"8,100",0,"9,100","1,600,000",0,KB증권,,,,500,"5,825,006","578,952",,0,0
200130,미래에셋제2호기업인수목적주식회사,,,20140714,20140715,20140717,20140717,20140723,"2,000",0,"2,000","6,500,000",0,미래에셋,,,,100,"500,000",0,,0,0
194480,데브시스터즈,,,20140924,20140925,20140929,20140929,20141006,"43,000",0,"53,000","2,700,000",0,NH투자,,,,500,"8,100,000",0,,0,0
018260,삼성에스디에스,,,20141105,20141106,20141110,20141110,20141114,"150,000",0,"190,000","6,099,604",0,한국투자,,,,500,"77,377,800",0,,0,0
192440,슈피겐코리아,,,20141027,20141028,20141030,20141030,20141105,"22,500",0,"27,500","1,850,000",0,삼성,,,,500,"4,330,000",0,,0,0
041920,메디아나,,,20140924,20140925,20140929,20140929,20141007,"5,500",0,"6,200","1,440,000",0,KB증권,,,,500,0,0,,0,0
187220,디티앤씨,,,20141208,20141209,20141211,20141211,20141217,"14,900",0,"18,500","2,137,000",0,키움,,,,500,"7,246,320","416,680",,0,0
200780,비씨월드제약,,,20141203,20141204,20141209,20141209,20141215,"12,000",0,"15,700","1,656,042",0,미래에셋,,,,200,"4,150,000","818,125",,0,0
134580,디엠티,,,20131114,20131115,20131119,20131119,20131126,"5,200",0,"5,700","1,072,567",0,하나금융투자,,,,500,"6,427,433",0,,0,0
061970,엘비세미콘,,,20110119,20110120,20110124,20110124,20110131,"4,000",0,"4,700","8,000,000",0,한국투자,,,,500,"50,079,308","8,000,000",,0,0
099830,씨그널정보통신,,,20110113,20110114,20110118,20110118,20110124,"7,500",0,"8,500","892,000",0,신영,,,,500,"2,508,000",0,,0,0
311320,지오엘리먼트,20211028,20211029,20211102,20211103,20211105,20211105,20211111,"7,600","8,700","10,000","1,547,000","1,537",NH투자,,,20211101000045,500,"4,600,000",0,국민은행,0,0
170790,파이오링크,,,20130724,20130725,20130729,20130729,20130801,"9,500",0,"10,500","1,200,000",0,케이프투자,,,,500,"3,942,330",0,,0,0
130500,금호 엔.티,,,20130724,20130725,20130729,20130729,20130802,"2,700",0,"3,100","2,400,000",0,미래에셋,,,,500,"4,600,000",0,,0,0
092040,아미코젠,,,20130904,20130905,20130909,20130909,20130912,"20,800",0,"25,000","630,519",0,NH투자,,,,500,"3,494,481",0,,0,0
119850,지엔씨에너지,20130912,20130913,20130923,20130924,20130926,20130926,20131002,"5,000","5,800","6,000","1,200,000",0,교보,,,,500,"3,146,667","1,362,319",,0,0
170920,엘티씨,,,20130926,20130927,20130930,20130930,20131008,"17,500",0,"20,500","1,303,828",0,키움,,,,500,"5,246,172",0,,0,0
131970,테스나,,,20131010,20131011,20131015,20131015,20131022,"12,000",0,"13,500","723,552",0,키움,,,,500,"6,126,448",0,,0,0
150900,파수닷컴,,,20131007,20131008,20131011,20131011,20131018,"5,400",0,"5,800","1,600,000",0,삼성,,,,500,"6,329,695",0,,0,0
171010,램테크놀러지,,,20131016,20131017,20131021,20131021,20131118,"3,500",0,"3,900","1,250,000",0,한국투자,,,,500,"5,576,647",0,,0,0
076610,해성옵틱스,,,20131028,20131029,20131031,20131031,20131106,"6,000",0,"6,600","3,275,050",0,NH투자,,,,500,"13,099,950",0,,0,0
168330,내츄럴엔도텍,,,20131021,20131022,20131024,20131024,20131031,"32,000",0,"40,000","530,000",0,키움,,,,500,"4,714,220",0,,0,0
217820,엔에스,20151116,20151117,20151124,20151125,20151127,20151127,20151207,"6,300",0,"8,000","992,985",0,KB증권,,,,500,"3,877,225",0,,0,0
191410,육일씨엔에쓰,20151210,20151211,20151215,20151216,20151218,20151218,20151224,"6,000","6,700","6,000","700,000",0,케이프투자,,,,500,"7,801,980",0,,0,0
109610,에스와이패널,20151214,20151215,20151217,20151218,20151221,20151221,20151229,"7,000",0,"5,000","2,135,922",0,미래에셋,,,,500,"25,031,482",0,,0,0
232140,대신밸런스제2호기업인수목적,20151210,20151211,20151215,20151216,20151218,20151218,20151224,"2,000","2,000","2,000","10,000,000",0,대신,,,,100,"620,000",0,,0,0
065660,안트로젠,20160127,20160128,20160201,20160202,20160204,20160204,20160215,"17,000",0,"24,000","600,000",0,키움,,,,500,"6,742,435",0,,0,0
004440,대림씨엔에스,20160315,20160316,20160321,20160322,20160324,20160324,20160330,"23,500","27,700","27,700","4,456,181",0,미래에셋,,"DB금융투자,삼성",,"1,000",0,0,,0,0
174880,장원테크,20160704,20160705,20160707,20160708,20160711,20160711,20160715,"15,000","17,500","17,500","1,500,000",0,신한,,한국투자,,0,0,0,,0,0
234920,자이글,20160818,20160819,20160825,20160826,20160830,20160830,20160906,"20,000",0,"11,000","5,600,000",0,"하나금융투자,KB증권",,,,500,0,0,,0,0
123010,옵토팩,20160705,20160706,20160711,20160712,20160714,20160714,20160720,"5,000","5,900","5,900","700,000",0,IBK투자증권,,,,500,0,0,,0,0
085810,알티캐스트,,,20131127,20131128,20131202,20131202,20131206,"7,500",0,"8,500","2,000,000",0,한국투자,,,,500,"16,134,997","1,136,234",,0,0
067570,엔브이에이치코리아,,,20131125,20131126,20131128,20131128,20131203,"4,000",0,"4,500","8,500,000",0,미래에셋,,,,500,"20,000,000",0,,0,0
138360,에이씨티,,,20131030,20131031,20131104,20131104,20131108,"11,000",0,"8,100","1,050,000",0,한국투자,,,,500,"7,306,470",0,,0,0
170030,현대공업,,,20131125,20131126,20131128,20131128,20131204,"6,500",0,"7,500","3,003,427",0,신영,,,,500,"7,306,470",0,,0,0
049080,기가레인,,,20131204,20131205,20131209,20131209,20131219,"6,300",0,"5,500","3,961,095",0,하나금융투자,,,,500,"11,883,285",0,,0,0
150840,인트로메딕,,,20131211,20131212,20131216,20131216,20131219,"4,500",0,"6,000","700,000",0,한국투자,,,,500,"6,231,178",0,,0,0
006880,신송홀딩스,,,20131111,20131112,20131114,20131114,20131121,"5,200",0,"6,500","3,548,658",0,NH투자,,,,500,"9,418,070",0,,0,0
184230,키움제2호기업인수목적,,,20131209,20131210,20131212,20131212,20131220,"2,000",0,"2,000","6,500,000",0,키움,,,,100,0,0,,0,0
154040,솔루에타,,,20131216,20131217,20131219,20131219,20131227,"28,000",0,"24,000","1,000,000",0,키움,,,,500,"4,099,925",0,,0,0
090850,이지웰페어,,,20131217,20131218,20131220,20131220,20131227,"3,300",0,"4,400","1,000,000",0,한국투자,,,,500,"8,863,000",0,,0,0
048530,인트론바이오테크놀로지,,,20110117,20110118,20110120,20110120,20110126,"4,800",0,"6,100","500,000",0,신한,,,,500,"8,663,333",0,,0,0
126880,제이엔케이히터,,,20110120,20110121,20110124,20110124,20110131,"10,500",0,"13,600","2,000,000",0,NH투자,,,,500,"6,000,000",0,,0,0
093320,케이아이엔엑스,,,20110124,20110125,20110127,20110127,20110208,"6,900",0,"8,000","720,000",0,하나금융투자,,,,500,"4,080,000",0,,0,0
950070,중국고섬공고유한공사,,,20110112,20110113,20110117,20110117,20110125,"5,970",0,"7,000","30,000,000",0,미래에셋,,,,0,"1,440,000,000",0,,0,0
119860,다나와,,,20110113,20110114,20110118,20110118,20110124,"12,000",0,"14,000","1,438,646",0,한국투자,,,,500,"5,161,354",0,,0,0
064350,현대로템,20131015,20131016,20131022,20131023,20131025,20131025,20131030,"17,000","23,000","23,000","27,060,000",0,미래에셋,,,,"5,000","63,940,000",0,,0,0
161570,미동전자통신,,,20131104,20131105,20131107,20131107,20131113,"18,500",0,"20,000","70,873",0,NH투자,,,,500,"2,300,000",0,,0,0
182360,우리기업인수목적2호,,,20131113,20131114,20131118,20131118,20131121,"2,000",0,"2,000","6,500,000",0,NH투자,,,,100,"500,000",0,,0,0
131760,파인텍,20150728,20150729,20150804,20150805,20150807,20150807,20150817,"9,000",0,"10,500","1,065,651",0,NH투자,,,,500,"3,900,000","450,000",,0,0
002690,동일제강,20150910,20150911,20150917,20150918,20150921,20150921,20150924,"2,700",0,"3,000","5,000,000",0,NH투자,,,,500,0,0,,0,0
182690,테라셈,,,20141020,20141021,20141023,20141023,20141030,"3,600",0,"3,000","1,800,000",0,한국투자,,,,500,0,0,,0,0
222810,교보4호기업인수목적,,,20150804,20150805,20150807,20150807,20150813,"2,000",0,"2,000","3,000,000",0,교보,,,,100,"100,000",0,,0,0
219130,타이거일렉,20150910,20150911,20150916,20150917,20150921,20150921,20150925,"6,000",0,"6,000","1,543,000",0,한국투자,,,,500,0,0,,0,0
226850,키움제4호기업인수목적,20151015,20151016,20151020,20151021,20151023,20151023,20151029,"2,000","2,000","2,000","10,000,000",0,키움,,,,100,0,0,,0,0
212560,네오오토,20151102,20151103,20151109,20151110,20151112,20151112,20151118,"11,400",0,"12,000","1,549,514",0,신영,,,,500,0,0,,0,0
013310,아진산업,20151209,20151210,20151214,20151215,20151217,20151217,20151222,"6,500",0,"6,500","4,500,000",0,미래에셋,,,,500,"7,915,300",0,,0,0
224060,코디엠,20151210,20151211,20151215,20151216,20151218,20151218,20151229,"4,700",0,"4,700","1,000,000",0,미래에셋,,,,500,"2,763,630",0,,0,0
237690,에스티팜,20160609,20160610,20160615,20160616,20160620,20160620,20160623,"24,000",0,"29,000","4,664,000",0,"유진증권,한국투자",,신영,,500,0,0,,0,0
187420,제노포커스,20150513,20150514,20150518,20150519,20150521,20150521,20150529,"8,000","9,000","11,000","1,200,000",0,한국투자,,,,500,0,0,,0,0
160980,싸이맥스,,,20150604,20150605,20150609,20150609,20150617,"14,300",0,"16,300","1,592,100",0,대신,,,,500,"3,715,000",0,,0,0
217270,대신밸런스제1호기업인수목적,,,20150608,20150609,20150611,20150611,20150618,"2,000",0,"2,000","5,000,000",0,대신,,,,100,"124,000",0,,0,0
215750,미래에셋제3호기업인수목적,,,20150513,20150514,20150518,20150518,20150522,"2,000",0,"2,000","5,700,000",0,미래에셋,,,,100,0,0,,0,0
218150,하나머스트5호기업인수목적,20150602,20150603,20150608,20150609,20150611,20150611,20150618,"2,000","2,000","2,000","3,500,000",0,하나금융투자,,,,100,"30,000",0,,0,0
217620,한화에이씨피씨기업인수목적,,,20150601,20150602,20150604,20150604,20150610,"2,000",0,"2,000","6,750,000",0,한화,,,,100,0,0,,0,0
085620,미래에셋생명보험,20150622,20150623,20150629,20150630,20150702,20150702,20150708,"8,200",0,"7,500","45,399,976",0,"삼성,씨티그룹,다이와",,,,"5,000",0,0,,0,0
178780,유테크,,,20150618,20150619,20150623,20150623,20150630,"8,000",0,"9,000","1,010,000",0,대신,,,,500,0,0,,0,0
214450,파마리서치프로덕트,20150708,20150709,20150715,20150716,20150720,20150720,20150724,"40,000",0,"55,000","2,230,000",0,"NH투자,하나금융투자",IBK투자증권,,,500,"6,684,498","651,719",,0,0
222390,케이비제8호기업인수목적,,,20150727,20150728,20150730,20150730,20150805,"2,000",0,"2,000","10,000,000",0,KB증권,,,,100,"310,000",0,,0,0
095570,AJ네트웍스,20150804,20150805,20150810,20150811,20150813,20150813,20150821,"30,200",0,"34,300","2,300,000",0,한국투자,"미래에셋,신영",,,"5,000","7,064,459",0,,0,0
220630,케이티비기업인수목적3호,20150812,20150813,20150817,20150818,20150820,20150820,20150828,"2,000",0,"2,000","6,250,000",0,KTB투자증권,,,,100,"500,000",0,,0,0
238090,앤디포스,20160926,20160927,20161004,20161005,20161007,20161007,20161012,"13,000",0,"14,500","4,200,000",0,미래에셋,,,,500,"12,000,000",0,,0,0
370090,퓨런티어,20220207,20220208,20220214,20220215,20220217,20220217,20220223,"11,400","13,700","15,000","1,600,000","2,681","유안타,신한",,,20220210000269,500,"6,317,980",0,국민은행,"1,535",11
189300,인텔리안테크놀로지스,20160928,20160929,20161006,20161007,20161011,20161011,20161018,"18,000",0,"19,000","1,450,000",0,한국투자,,,,500,"5,671,610",0,,0,0
072990,에이치시티,20160928,20160929,20161006,20161007,20161010,20161010,20161017,"19,200",0,"17,000","1,136,460",0,미래에셋,,,,500,"3,409,380",0,,0,0
234080,제이더블유생명과학 주식회사,20161010,20161011,20161018,20161019,20161021,20161021,20161027,"27,000",0,"30,000","2,400,000",0,KB증권,유안타,,,"5,000","7,917,277",0,,0,0
241710,코스메카코리아,20161011,20161012,20161018,20161019,20161021,20161021,20161028,"48,000",0,"54,000","1,340,000",0,삼성,,이베스트투자,,500,"4,000,000",0,,0,0
239610,에이치엘사이언스,20161012,20161013,20161019,20161020,20161024,20161024,20161028,"23,900","30,700","27,000","1,511,125",0,"미래에셋,KB증권",,,,500,"4,043,986",0,,0,0
393360,신한제8호스팩,20210908,20210909,20210913,20210914,20210916,20210916,20210927,"2,000","2,000","2,000","6,250,000",361,신한,,,20210910000280,100,"1,100,000",0,하나은행,0,0
220180,핸디소프트,20161107,20161108,20161115,20161116,20161118,20161118,20161124,"4,500","5,600","5,600","1,900,000",0,KB증권,,,,500,"5,464,009",0,,0,0
250060,하나금융8호스팩,20160823,20160824,20160830,20160831,20160902,20160902,20160908,"2,000",0,"2,000","6,000,000",0,하나금융투자,,,,100,0,0,,0,0
099430,바이오플러스,20210908,20210909,20210913,20210914,20210916,20210916,20210927,"28,500","31,500","31,500","1,400,000","1,207",키움,,,20210910000460,500,"12,479,000",0,국민은행,0,0
203450,유니온커뮤니티,20161117,20161118,20161128,20161129,20161201,20161201,20161207,"4,400",0,"5,000","2,910,000",0,미래에셋,,,,500,"11,634,273",0,,0,0
220100,퓨쳐켐,20161116,20161117,20161123,20161124,20161128,20161128,20161201,"19,000",0,"15,000","1,400,000",0,NH투자,,이베스트투자,,500,"4,180,139",0,,0,0
140070,서플러스글로벌,20170112,20170113,20170117,20170118,20170119,20170119,20170125,"7,400",0,"8,000","4,650,000",0,한국투자,,,,100,"14,119,000",0,,0,0
271940,일진하이솔루스,20210819,20210820,20210824,20210825,20210827,20210827,20210901,"25,700","34,300","34,300","10,893,990",653,"미래에셋,삼성",,"현대차증권,대신",20210823000374,500,"29,050,530",0,한국예탁결제원,0,0
274400,이노시뮬레이션,20230621,20230622,20230627,20230628,20230630,20230630,20230706,"13,000","15,000","15,000","900,000",0,하나증권,,,20230626000073,500,"6,892,826",0,국민은행,"1,869",6
438700,버넥트,20230710,20230711,20230717,20230718,20230720,20230720,20230726,"11,500","13,600","16,000","1,920,000","1,312",대신,,,20230714000339,500,"8,892,000",0,국민은행,"1,520",9
456440,디비금융제11호스팩,20230627,20230628,20230703,20230704,20230706,20230706,20230712,"2,000","2,000","2,000","5,000,000",161,DB금융투자,,,20230629000155,100,"315,000",0,국민은행,614,7
440110,파두,20230724,20230725,20230727,20230728,20230801,20230801,20230807,"26,000","31,000","31,000","6,250,000",80,NH투자,한국투자,"한화투자,현대차,유진투자,KB",20230726000458,100,"41,690,719",0,국민은행,363,22
246250,에스엘에스바이오,20230918,20230922,20231010,20231011,20231013,20231013,20231020,"8,200","9,400","7,000","770,000",346,하나증권,,,20230926000450,500,"6,865,603",0,국민은행,235,17
462020,에이치엠씨아이비6호스팩,20230919,20230920,20230925,20230926,20231004,20231004,20231013,"2,000","2,000","2,000","4,000,000",61,현대차,,,20230921000311,100,"345,000",0,국민은행,613,0
430690,한싹,20230908,20230914,20230919,20230920,20230922,20230922,20231004,"8,900","11,000","12,500","1,500,000","1,437",KB,,,20230918000117,500,"3,902,652",0,국민은행,841,13
443250,레뷰코퍼레이션,20230911,20230915,20230919,20230920,20230922,20230922,20231006,"11,500","13,200","15,000","2,240,000",658,삼성증권,,,20230918000162,500,"9,262,720",0,한국예탁결제원,644,21
452980,신한제11호스팩,20230914,20230915,20230919,20230920,20230922,20230922,20231004,"2,000","2,000","2,000","18,000,000",3,신한투자증권,,,20230918000174,100,"905,000",0,국민은행,72,1
454910,두산로보틱스,20230911,20230915,20230921,20230922,20230926,20230926,20231005,"21,000","26,000","26,000","16,200,000",524,"한국투자,미래에셋","NH투자,KB,CS증권","키움,신영,하나증권,UBS",20230919000258,500,"48,619,980",0,한국예탁결제원,272,52
413640,비아이매트릭스,20231019,20231025,20231031,20231101,20231103,20231103,,"9,100","11,000",0,"1,200,000",0,IBK투자,,,20230925000554,500,"5,970,940",0,국민은행,0,0
451760,컨텍,20231020,20231026,20231031,20231101,20231103,20231103,,"20,300","22,500",0,"2,060,000",0,대신,,,20230926000622,500,"12,279,780",0,국민은행,0,0
